Time,Sensor,Range,Range Variance,Azimuth,Azimuth Variance,Elevation,Elevation Variance,X,Y,Z
49.0,S1,99.83810043480547,0.010000000000000002,1.5669171878770876,3.046174197867086e-06,0.023598544375203465,3.046174197867086e-06,99.86875980790032,0.0,2.572969922131217
50.0,S1,99.91721935392617,0.010000000000000002,1.5692871482497956,3.046174197867086e-06,0.024546824492794602,3.046174197867086e-06,99.86336640715156,0.0,2.52394200747843
51.0,S1,99.94107643457728,0.010000000000000002,1.5685260621480475,3.046174197867086e-06,0.022947723786764174,3.046174197867086e-06,99.85786516824031,0.0,2.4749352388536816
52.0,S1,99.95878664570245,0.010000000000000002,1.5686003935620272,3.046174197867086e-06,0.02528368618491389,3.046174197867086e-06,99.85225613775309,0.0,2.4259496755551564
53.0,S1,99.7278017108446,0.010000000000000002,1.571618843406535,3.046174197867086e-06,0.026011248337956823,3.046174197867086e-06,99.8465393624068,0.0,2.3769853768553793
54.0,S1,99.90665724047946,0.010000000000000002,1.569675968854637,3.046174197867086e-06,0.022705130949135562,3.046174197867086e-06,99.84071488904874,0.0,2.328042402001146
55.0,S1,99.82663430700795,0.010000000000000002,1.5702528147943822,3.046174197867086e-06,0.020385630692346116,3.046174197867086e-06,99.83478276465652,0.0,2.2791208102134504
56.0,S1,100.04054866248163,0.010000000000000002,1.5712310802693124,3.046174197867086e-06,0.021422370390190317,3.046174197867086e-06,99.82874303633803,0.0,2.2302206606874124
57.0,S1,99.84317638748566,0.010000000000000002,1.572535926968874,3.046174197867086e-06,0.017263257357153457,3.046174197867086e-06,99.82259575133129,0.0,2.181342012592207
58.0,S1,99.82358951899207,0.010000000000000002,1.569750195827654,3.046174197867086e-06,0.018728557975435222,3.046174197867086e-06,99.81634095700454,0.0,2.1324849250709925
59.0,S1,99.93867574926644,0.010000000000000002,1.567344219391251,3.046174197867086e-06,0.021291627909701072,3.046174197867086e-06,99.80997870085606,0.0,2.0836494572408384
60.0,S1,99.88958861842012,0.010000000000000002,1.5698629772893786,3.046174197867086e-06,0.021106484842204152,3.046174197867086e-06,99.80350903051419,0.0,2.034835668192655
61.0,S1,99.9442112895627,0.010000000000000002,1.5715530820357282,3.046174197867086e-06,0.02178591460562696,3.046174197867086e-06,99.7969319937372,0.0,1.9860436169911213
62.0,S1,99.75144911324035,0.010000000000000002,1.5720058520307365,3.046174197867086e-06,0.020951538708153174,3.046174197867086e-06,99.79024763841335,0.0,1.9372733626746133
63.0,S1,99.68150183834223,0.010000000000000002,1.5697578598662887,3.046174197867086e-06,0.01870565522593153,3.046174197867086e-06,99.78345601256065,0.0,1.8885249642551323
64.0,S1,99.89818925304955,0.010000000000000002,1.5697652033787124,3.046174197867086e-06,0.018333740033075516,3.046174197867086e-06,99.77655716432699,0.0,1.839798480718235
65.0,S1,99.83884293421315,0.010000000000000002,1.5715130946127998,3.046174197867086e-06,0.01948776366479365,3.046174197867086e-06,99.76955114198996,0.0,1.79109397102296
66.0,S1,99.79564277084802,0.010000000000000002,1.5702845696271055,3.046174197867086e-06,0.020182197994440227,3.046174197867086e-06,99.76243799395687,0.0,1.7424114941017586
67.0,S1,99.8536855251828,0.010000000000000002,1.5708015901103654,3.046174197867086e-06,0.017321459826299818,3.046174197867086e-06,99.7552177687646,0.0,1.693751108860422
68.0,S1,99.85466001364478,0.010000000000000002,1.5724126704445736,3.046174197867086e-06,0.015332801138706054,3.046174197867086e-06,99.7478905150796,0.0,1.64511287417801
69.0,S1,99.82264898081216,0.010000000000000002,1.5746324441791577,3.046174197867086e-06,0.015839848344277586,3.046174197867086e-06,99.74045628169789,0.0,1.5964968489067808
70.0,S1,99.99555600979772,0.010000000000000002,1.573380020297671,3.046174197867086e-06,0.012430298085085329,3.046174197867086e-06,99.73291511754485,0.0,1.547903091872119
71.0,S1,99.641799325329,0.010000000000000002,1.5715204971431425,3.046174197867086e-06,0.016671326499121713,3.046174197867086e-06,99.72526707167528,0.0,1.499331661872465
72.0,S1,99.76076274095841,0.010000000000000002,1.5698906254828373,3.046174197867086e-06,0.013361301723833525,3.046174197867086e-06,99.71751219327335,0.0,1.4507826176792427
73.0,S1,99.71261974890606,0.010000000000000002,1.5679340903479908,3.046174197867086e-06,0.014654811386464899,3.046174197867086e-06,99.70965053165241,0.0,1.40225601803679
74.0,S1,99.77245780871964,0.010000000000000002,1.572252668934359,3.046174197867086e-06,0.011002697953405683,3.046174197867086e-06,99.7016821362551,0.0,1.3537519216622864
75.0,S1,99.78130279170263,0.010000000000000002,1.5724281233829656,3.046174197867086e-06,0.011436764950942209,3.046174197867086e-06,99.69360705665316,0.0,1.3052703872456826
76.0,S1,99.59691292571917,0.010000000000000002,1.57214079638447,3.046174197867086e-06,0.011100140427795302,3.046174197867086e-06,99.68542534254745,0.0,1.2568114734496294
77.0,S1,99.72470459676788,0.010000000000000002,1.5707072969074265,3.046174197867086e-06,0.01579604249361507,3.046174197867086e-06,99.67713704376781,0.0,1.2083752389094062
78.0,S1,99.80709331825653,0.010000000000000002,1.5725584829138448,3.046174197867086e-06,0.008559637652239967,3.046174197867086e-06,99.6687422102731,0.0,1.1599617422328512
79.0,S1,99.76128349630093,0.010000000000000002,1.5694760104176044,3.046174197867086e-06,0.012703576650294373,3.046174197867086e-06,99.66024089215105,0.0,1.1115710420002898
80.0,S1,99.75793071413806,0.010000000000000002,1.5725903469681684,3.046174197867086e-06,0.011687818588639263,3.046174197867086e-06,99.65163313961826,0.0,1.0632031967644628
81.0,S1,99.73256156332133,0.010000000000000002,1.5679426619777375,3.046174197867086e-06,0.007653686277138757,3.046174197867086e-06,99.64291900302008,0.0,1.0148582650504576
82.0,S1,99.57302510633002,0.010000000000000002,1.5729381895124819,3.046174197867086e-06,0.009775418100393528,3.046174197867086e-06,99.63409853283062,0.0,0.9665363053556352
83.0,S1,99.76283660542308,0.010000000000000002,1.5724634049809625,3.046174197867086e-06,0.013739568927787126,3.046174197867086e-06,99.62517177965266,0.0,0.9182373761495609
84.0,S1,99.65205946753011,0.010000000000000002,1.5721948702004276,3.046174197867086e-06,0.008347825922235411,3.046174197867086e-06,99.61613879421756,0.0,0.8699615358739333
85.0,S1,99.4030704893222,0.010000000000000002,1.572899727658124,3.046174197867086e-06,0.012049516510547465,3.046174197867086e-06,99.60699962738522,0.0,0.8217088429425133
86.0,S1,99.56468493224791,0.010000000000000002,1.5665349691373651,3.046174197867086e-06,0.008139230097586674,3.046174197867086e-06,99.59775433014403,0.0,0.7734793557410534
87.0,S1,99.72065721255987,0.010000000000000002,1.5737719349395334,3.046174197867086e-06,0.005612030487833313,3.046174197867086e-06,99.5884029536108,0.0,0.7252731326272274
88.0,S1,99.72790610170058,0.010000000000000002,1.5706881003736097,3.046174197867086e-06,0.004212014277897743,3.046174197867086e-06,99.57894554903069,0.0,0.6770902319305591
89.0,S1,99.41298716524274,0.010000000000000002,1.5717135727421632,3.046174197867086e-06,0.006170155060922319,3.046174197867086e-06,99.56938216777715,0.0,0.6289307119523525
90.0,S1,99.64566725984257,0.010000000000000002,1.570966783840148,3.046174197867086e-06,0.004561605649595332,3.046174197867086e-06,99.55971286135188,0.0,0.5807946309656211
91.0,S1,99.6824858727338,0.010000000000000002,1.5699958535367928,3.046174197867086e-06,0.007471074479374189,3.046174197867086e-06,99.54993768138472,0.0,0.5326820472150169
92.0,S1,99.46841516836668,0.010000000000000002,1.5716712509418727,3.046174197867086e-06,0.0058601191466091255,3.046174197867086e-06,99.54005667963364,0.0,0.4845930189167604
93.0,S1,99.68515657450419,0.010000000000000002,1.5699253374104596,3.046174197867086e-06,0.00696265825977657,3.046174197867086e-06,99.53006990798464,0.0,0.43652760425857
94.0,S1,99.48992692750849,0.010000000000000002,1.5720495471214766,3.046174197867086e-06,0.0013446212763955183,3.046174197867086e-06,99.51997741845169,0.0,0.38848586139959157
95.0,S1,99.55383480089476,0.010000000000000002,1.5716852590674204,3.046174197867086e-06,0.0021544357254613946,3.046174197867086e-06,99.50977926317672,0.0,0.340467848470328
96.0,S1,99.33088910079663,0.010000000000000002,1.5678444746955957,3.046174197867086e-06,0.00550239979181757,3.046174197867086e-06,99.49947549442952,0.0,0.29247362357256923
97.0,S1,99.33093537446875,0.010000000000000002,1.5696626889390661,3.046174197867086e-06,0.001375825592160604,3.046174197867086e-06,99.4890661646076,0.0,0.24450324477932145
98.0,S1,99.58366820563813,0.010000000000000002,1.5706675700361736,3.046174197867086e-06,0.0021585297129913697,3.046174197867086e-06,99.47855132623627,0.0,0.19655677013473713
99.0,S1,99.62593780687065,0.010000000000000002,1.569881415178984,3.046174197867086e-06,0.0032820729359736168,3.046174197867086e-06,99.46793103196845,0.0,0.14863425765404473
100.0,S1,99.5249290383978,0.010000000000000002,1.5717439718267068,3.046174197867086e-06,0.00126595916189352,3.046174197867086e-06,99.45720533458473,0.0,0.10073576532347854
101.0,S1,99.47347290970418,0.010000000000000002,1.5751427536716875,3.046174197867086e-06,0.0011811296267591307,3.046174197867086e-06,99.44637428699316,0.0,0.05286135110020844
102.0,S1,99.2866287760753,0.010000000000000002,1.5712684046089627,3.046174197867086e-06,-0.0011687589858667856,3.046174197867086e-06,99.43543794222933,0.0,0.005011072912269805
103.0,S1,99.57668930098241,0.010000000000000002,1.5704212016885504,3.046174197867086e-06,0.002047428632290711,3.046174197867086e-06,99.42439635345619,0.0,-0.042815011341506615
104.0,S1,99.4651613695463,0.010000000000000002,1.5700276456095419,3.046174197867086e-06,-0.0006455963360219814,3.046174197867086e-06,99.41324957396407,0.0,-0.09061684379156472
105.0,S1,99.58966794297407,0.010000000000000002,1.5696926832370663,3.046174197867086e-06,-0.0006986580862729637,3.046174197867086e-06,99.40199765717057,0.0,-0.13839436659769305
106.0,S1,99.40411758270773,0.010000000000000002,1.5702705992918362,3.046174197867086e-06,-0.0030231169082964556,3.046174197867086e-06,99.39064065662049,0.0,-0.18614752194909487
107.0,S1,99.2725913637064,0.010000000000000002,1.5735217210987138,3.046174197867086e-06,-0.00017305189293476998,3.046174197867086e-06,99.37917862598583,0.0,-0.233876252064458
108.0,S1,99.35886143632052,0.010000000000000002,1.5702444237058708,3.046174197867086e-06,6.354628616720868e-05,3.046174197867086e-06,99.3676116190656,0.0,-0.2815804991920248
109.0,S1,99.46564316110282,0.010000000000000002,1.5707705021571932,3.046174197867086e-06,-0.0022913552411005797,3.046174197867086e-06,99.3559396897859,0.0,-0.3292602056096622
110.0,S1,99.14224201899229,0.010000000000000002,1.569286203260761,3.046174197867086e-06,-0.004681783889359659,3.046174197867086e-06,99.34416289219975,0.0,-0.376915313624931
111.0,S1,99.4067122520139,0.010000000000000002,1.571258240168141,3.046174197867086e-06,-0.003945225214148987,3.046174197867086e-06,99.33228128048705,0.0,-0.4245457655751566
112.0,S1,99.36533519917242,0.010000000000000002,1.5719514247412067,3.046174197867086e-06,-0.004558338868798316,3.046174197867086e-06,99.32029490895457,0.0,-0.4721515038274978
113.0,S1,99.04144650990085,0.010000000000000002,1.5695997712711016,3.046174197867086e-06,-0.0031703027681506293,3.046174197867086e-06,99.3082038320358,0.0,-0.5197324707790172
114.0,S1,99.20715019703553,0.010000000000000002,1.570463893556691,3.046174197867086e-06,-0.005102766885619991,3.046174197867086e-06,99.29600810429098,0.0,-0.5672886088567504
115.0,S1,99.36565164656301,0.010000000000000002,1.5713369047922197,3.046174197867086e-06,-0.003494189839752301,3.046174197867086e-06,99.28370778040689,0.0,-0.6148198605177762
116.0,S1,99.06533805089877,0.010000000000000002,1.5726776599198073,3.046174197867086e-06,-0.008972467886998396,3.046174197867086e-06,99.27130291519693,0.0,-0.662326168249286
117.0,S1,99.23512273694296,0.010000000000000002,1.5700848629415631,3.046174197867086e-06,-0.011549396890141103,3.046174197867086e-06,99.25879356360096,0.0,-0.7098074745686532
118.0,S1,99.25743300006246,0.010000000000000002,1.5704497420526107,3.046174197867086e-06,-0.007840408040193127,3.046174197867086e-06,99.24617978068532,0.0,-0.757263722023503
119.0,S1,99.33440372852547,0.010000000000000002,1.5686194415615944,3.046174197867086e-06,-0.005350507729778437,3.046174197867086e-06,99.23346162164266,0.0,-0.8046948531917817
120.0,S1,99.05745029286507,0.010000000000000002,1.5674409928876654,3.046174197867086e-06,-0.008011537148508456,3.046174197867086e-06,99.22063914179196,0.0,-0.8521008106818265
121.0,S1,99.19968532084177,0.010000000000000002,1.5698211755562763,3.046174197867086e-06,-0.009252433447618752,3.046174197867086e-06,99.20771239657843,0.0,-0.8994815371324345
122.0,S1,99.09423985688234,0.010000000000000002,1.5707069182935696,3.046174197867086e-06,-0.009815911780585725,3.046174197867086e-06,99.1946814415734,0.0,-0.9468369752129324
123.0,S1,99.1131479602445,0.010000000000000002,1.569342692074366,3.046174197867086e-06,-0.008728006340658644,3.046174197867086e-06,99.18154633247431,0.0,-0.9941670676232459
124.0,S1,99.18745169199991,0.010000000000000002,1.5747941284178442,3.046174197867086e-06,-0.010589413516108771,3.046174197867086e-06,99.16830712510468,0.0,-1.0414717570939693
125.0,S1,99.14848209306017,0.010000000000000002,1.5692289942608588,3.046174197867086e-06,-0.013168244334529169,3.046174197867086e-06,99.15496387541391,0.0,-1.0887509863864335
126.0,S1,99.36886726967386,0.010000000000000002,1.5705060615653206,3.046174197867086e-06,-0.01186407197029218,3.046174197867086e-06,99.14151663947735,0.0,-1.1360046982927774
127.0,S1,99.15892720186797,0.010000000000000002,1.5702641948562013,3.046174197867086e-06,-0.011583215406660425,3.046174197867086e-06,99.1279654734961,0.0,-1.1832328356360151
128.0,S1,99.11646849051654,0.010000000000000002,1.571407580785674,3.046174197867086e-06,-0.013966738898275054,3.046174197867086e-06,99.11431043379713,0.0,-1.2304353412701063
129.0,S1,99.26135400234844,0.010000000000000002,1.5711924961755828,3.046174197867086e-06,-0.013335530965045512,3.046174197867086e-06,99.10055157683298,0.0,-1.277612158080025
130.0,S1,99.34786067377995,0.010000000000000002,1.5696411024134835,3.046174197867086e-06,-0.01150553815782865,3.046174197867086e-06,99.0866889591819,0.0,-1.3247632289818283
131.0,S1,98.94574154993603,0.010000000000000002,1.5727501123182699,3.046174197867086e-06,-0.013135835032966295,3.046174197867086e-06,99.07272263754764,0.0,-1.3718884969227263
132.0,S1,99.07847397129255,0.010000000000000002,1.5692437384588147,3.046174197867086e-06,-0.014703742227533421,3.046174197867086e-06,99.05865266875945,0.0,-1.4189879048811505
133.0,S1,99.01924685842533,0.010000000000000002,1.571910733075054,3.046174197867086e-06,-0.015694346867601086,3.046174197867086e-06,99.04447910977196,0.0,-1.466061395866823
134.0,S1,99.08661322779318,0.010000000000000002,1.5685443154043914,3.046174197867086e-06,-0.014231515153789846,3.046174197867086e-06,99.03020201766519,0.0,-1.5131089129208255
135.0,S1,99.09692698574763,0.010000000000000002,1.571179817123165,3.046174197867086e-06,-0.01875843534670206,3.046174197867086e-06,99.01582144964442,0.0,-1.5601303991156683
136.0,S1,99.0621696970526,0.010000000000000002,1.5705816634510348,3.046174197867086e-06,-0.015036348588083451,3.046174197867086e-06,99.00133746304012,0.0,-1.6071257975553588
137.0,S1,99.0940883009173,0.010000000000000002,1.5725515693090166,3.046174197867086e-06,-0.014276081017043675,3.046174197867086e-06,98.9867501153079,0.0,-1.6540950513754706
138.0,S1,99.01254630807873,0.010000000000000002,1.5700698151775996,3.046174197867086e-06,-0.019362650688409238,3.046174197867086e-06,98.97205946402846,0.0,-1.701038103743212
139.0,S1,99.08010783744758,0.010000000000000002,1.573086250182119,3.046174197867086e-06,-0.01755008819345953,3.046174197867086e-06,98.95726556690748,0.0,-1.7479548978574957
140.0,S1,98.84407311108463,0.010000000000000002,1.5725855614288677,3.046174197867086e-06,-0.01775927685640247,3.046174197867086e-06,98.94236848177557,0.0,-1.7948453769490063
141.0,S1,98.82756649292182,0.010000000000000002,1.5719665748172837,3.046174197867086e-06,-0.021628519945376543,3.046174197867086e-06,98.9273682665882,0.0,-1.8417094842802697
142.0,S1,99.09680904723992,0.010000000000000002,1.5708435124072095,3.046174197867086e-06,-0.01986755256995998,3.046174197867086e-06,98.91226497942563,0.0,-1.8885471631457222
143.0,S1,98.97288305802452,0.010000000000000002,1.5700717483490456,3.046174197867086e-06,-0.018653064944320733,3.046174197867086e-06,98.89705867849281,0.0,-1.935358356871778
144.0,S1,98.94232534582513,0.010000000000000002,1.5723177249561124,3.046174197867086e-06,-0.02003295726123465,3.046174197867086e-06,98.88174942211938,0.0,-1.9821430088168983
145.0,S1,98.87427934499485,0.010000000000000002,1.5709595809960717,3.046174197867086e-06,-0.018541681128689275,3.046174197867086e-06,98.86633726875952,0.0,-2.0289010623716597
146.0,S1,98.93135602759294,0.010000000000000002,1.5708012443855481,3.046174197867086e-06,-0.020824283488523426,3.046174197867086e-06,98.85082227699195,0.0,-2.0756324609588233
147.0,S1,98.93286065667697,0.010000000000000002,1.5712077414402705,3.046174197867086e-06,-0.02189808101265222,3.046174197867086e-06,98.83520450551977,0.0,-2.122337148033403
148.0,S1,98.74848551926377,0.010000000000000002,1.5711859113551392,3.046174197867086e-06,-0.021999467226740566,3.046174197867086e-06,98.8194840131705,0.0,-2.1690150670827317
149.0,S1,98.85506614233319,0.010000000000000002,1.5711147437729065,3.046174197867086e-06,-0.020107746627134365,3.046174197867086e-06,98.80366085889591,0.0,-2.215666161626535
150.0,S1,98.7922831075971,0.010000000000000002,1.571145093532324,3.046174197867086e-06,-0.023396112780119913,3.046174197867086e-06,98.78773510177203,0.0,-2.262290375216993
151.0,S1,98.78808419054627,0.010000000000000002,1.572081643049456,3.046174197867086e-06,-0.02521036134911302,3.046174197867086e-06,98.77170680099901,0.0,-2.3088876514388135
152.0,S1,98.61395913862027,0.010000000000000002,1.5696315473651798,3.046174197867086e-06,-0.024906109272198742,3.046174197867086e-06,98.75557601590111,0.0,-2.3554579339092974
153.0,S1,98.65673167174926,0.010000000000000002,1.5705459158120576,3.046174197867086e-06,-0.02531738749285425,3.046174197867086e-06,98.73934280592655,0.0,-2.4020011662784087
154.0,S1,98.86411487241656,0.010000000000000002,1.5713318336128759,3.046174197867086e-06,-0.021556862036784606,3.046174197867086e-06,98.72300723064753,0.0,-2.448517292228842
155.0,S1,98.76281129154276,0.010000000000000002,1.5708690802594278,3.046174197867086e-06,-0.02384666159377961,3.046174197867086e-06,98.70656934976007,0.0,-2.49500625547609
156.0,S1,98.64663301180781,0.010000000000000002,1.5698905113350936,3.046174197867086e-06,-0.023517991121219932,3.046174197867086e-06,98.690029223084,0.0,-2.541467999768514
157.0,S1,98.77832493398864,0.010000000000000002,1.5700037935599513,3.046174197867086e-06,-0.030116497499374197,3.046174197867086e-06,98.67338691056287,0.0,-2.587902468887409
158.0,S1,98.68410031180537,0.010000000000000002,1.5700868743167213,3.046174197867086e-06,-0.02999360229077451,3.046174197867086e-06,98.65664247226388,0.0,-2.634309606647072
159.0,S1,98.80288916022948,0.010000000000000002,1.5713347844059562,3.046174197867086e-06,-0.027416421453038072,3.046174197867086e-06,98.6397959683778,0.0,-2.6806893568948733
160.0,S1,98.6378201354246,0.010000000000000002,1.57069909624241,3.046174197867086e-06,-0.028809859135972084,3.046174197867086e-06,98.62284745921887,0.0,-2.7270416635113195
161.0,S1,98.49285673413888,0.010000000000000002,1.570213581035971,3.046174197867086e-06,-0.025581983555929274,3.046174197867086e-06,98.6057970052248,0.0,-2.7733664704101253
162.0,S1,98.69831800020638,0.010000000000000002,1.572053518969108,3.046174197867086e-06,-0.02730097287070153,3.046174197867086e-06,98.58864466695663,0.0,-2.8196637215382805
163.0,S1,98.59690641162828,0.010000000000000002,1.5723621461938873,3.046174197867086e-06,-0.02987847716601126,3.046174197867086e-06,98.57139050509868,0.0,-2.865933360876117
164.0,S1,98.48084620545144,0.010000000000000002,1.576224468871227,3.046174197867086e-06,-0.026599159901213684,3.046174197867086e-06,98.55403458045848,0.0,-2.912175332437377
165.0,S1,98.4442485541035,0.010000000000000002,1.5716715078801264,3.046174197867086e-06,-0.03169700330900879,3.046174197867086e-06,98.5365769539667,0.0,-2.95838958026928
166.0,S1,98.48697443950824,0.010000000000000002,1.5704840198607968,3.046174197867086e-06,-0.028999608699060386,3.046174197867086e-06,98.51901768667706,0.0,-3.004576048452592
167.0,S1,98.50327201667379,0.010000000000000002,1.571355559530595,3.046174197867086e-06,-0.03399260517488967,3.046174197867086e-06,98.50135683976623,0.0,-3.0507346811016918
168.0,S1,98.41868646578912,0.010000000000000002,1.5710128260129155,3.046174197867086e-06,-0.029011197037981263,3.046174197867086e-06,98.48359447453387,0.0,-3.0968654223646404
169.0,S1,98.5640235707852,0.010000000000000002,1.5720104040038836,3.046174197867086e-06,-0.028548792785398493,3.046174197867086e-06,98.46573065240244,0.0,-3.1429682164232458
170.0,S1,98.5709881652614,0.010000000000000002,1.570494368132227,3.046174197867086e-06,-0.03260856450239683,3.046174197867086e-06,98.44776543491714,0.0,-3.189043007493133
171.0,S1,98.22697031342689,0.010000000000000002,1.5706734400692677,3.046174197867086e-06,-0.03232287667639746,3.046174197867086e-06,98.42969888374589,0.0,-3.23508973982381
172.0,S1,98.45953533249838,0.010000000000000002,1.5675958946486621,3.046174197867086e-06,-0.03405058096097724,3.046174197867086e-06,98.4115310606792,0.0,-3.281108357698737
173.0,S1,98.23188787383083,0.010000000000000002,1.5711900670587091,3.046174197867086e-06,-0.035342675029737945,3.046174197867086e-06,98.39326202763012,0.0,-3.327098805435392
174.0,S1,98.42137134785852,0.010000000000000002,1.572559308173291,3.046174197867086e-06,-0.03495518034369622,3.046174197867086e-06,98.3748918466342,0.0,-3.3730610273853383
175.0,S1,98.35722189011081,0.010000000000000002,1.572006122961529,3.046174197867086e-06,-0.031978190846419896,3.046174197867086e-06,98.35642057984933,0.0,-3.4189949679342932
176.0,S1,98.5137063085228,0.010000000000000002,1.5697125861910317,3.046174197867086e-06,-0.036815275541864874,3.046174197867086e-06,98.33784828955575,0.0,-3.464900571502194
177.0,S1,98.48946683660782,0.010000000000000002,1.5663724717653096,3.046174197867086e-06,-0.034532185959496545,3.046174197867086e-06,98.31917503815592,0.0,-3.5107777825432662
178.0,S1,98.36504734428226,0.010000000000000002,1.5718735325953248,3.046174197867086e-06,-0.03281694613367251,3.046174197867086e-06,98.30040088817447,0.0,-3.5566265455460897
179.0,S1,98.40389544899698,0.010000000000000002,1.5738150843298437,3.046174197867086e-06,-0.03453730141749763,3.046174197867086e-06,98.2815259022581,0.0,-3.6024468050336678
180.0,S1,98.44725674994592,0.010000000000000002,1.5690377276026255,3.046174197867086e-06,-0.0385968978742726,3.046174197867086e-06,98.26255014317555,0.0,-3.648238505563491
181.0,S1,98.4573734524543,0.010000000000000002,1.5693347156760535,3.046174197867086e-06,-0.0369365410045762,3.046174197867086e-06,98.24347367381749,0.0,-3.694001591727608
182.0,S1,98.3937490431518,0.010000000000000002,1.5714320083618347,3.046174197867086e-06,-0.040795232164526525,3.046174197867086e-06,98.22429655719644,0.0,-3.73973600815269
183.0,S1,98.3164983718877,0.010000000000000002,1.5694167296632326,3.046174197867086e-06,-0.0375681794142765,3.046174197867086e-06,98.20501885644669,0.0,-3.7854416995000983
184.0,S1,98.32658173360086,0.010000000000000002,1.5737913442351468,3.046174197867086e-06,-0.03845998373930266,3.046174197867086e-06,98.18564063482425,0.0,-3.8311186104659525
185.0,S1,98.13573434683157,0.010000000000000002,1.5726306061530848,3.046174197867086e-06,-0.03524613697094403,3.046174197867086e-06,98.16616195570678,0.0,-3.8767666857811953
186.0,S1,98.17006932316643,0.010000000000000002,1.5693104848731227,3.046174197867086e-06,-0.0392850871878736,3.046174197867086e-06,98.14658288259348,0.0,-3.9223858702116616
187.0,S1,98.27894417582088,0.010000000000000002,1.56901040422614,3.046174197867086e-06,-0.040080888498999,3.046174197867086e-06,98.12690347910498,0.0,-3.967976108558144
188.0,S1,98.26969593788603,0.010000000000000002,1.574868429113502,3.046174197867086e-06,-0.04224691197072521,3.046174197867086e-06,98.10712380898339,0.0,-4.013537345656459
189.0,S1,98.13088857518322,0.010000000000000002,1.5716535022196563,3.046174197867086e-06,-0.042153933251707174,3.046174197867086e-06,98.0872439360921,0.0,-4.059069526377516
190.0,S1,98.19812300089716,0.010000000000000002,1.572009156194233,3.046174197867086e-06,-0.04336618724241214,3.046174197867086e-06,98.06726392441574,0.0,-4.104572595627381
191.0,S1,98.21223638667736,0.010000000000000002,1.571478849182556,3.046174197867086e-06,-0.041440845422590265,3.046174197867086e-06,98.04718383806012,0.0,-4.150046498347346
192.0,S1,98.0237849237972,0.010000000000000002,1.5724911132395754,3.046174197867086e-06,-0.03965193802495267,3.046174197867086e-06,98.02700374125214,0.0,-4.195491179513995
193.0,S1,98.09869792906571,0.010000000000000002,1.573316510977485,3.046174197867086e-06,-0.042240371607280065,3.046174197867086e-06,98.00672369833974,0.0,-4.240906584139268
194.0,S1,98.14255435316598,0.010000000000000002,1.5694800393831478,3.046174197867086e-06,-0.04269636909922266,3.046174197867086e-06,97.98634377379172,0.0,-4.286292657270532
195.0,S1,98.19394788630356,0.010000000000000002,1.570543784215854,3.046174197867086e-06,-0.04474704786620751,3.046174197867086e-06,97.9658640321978,0.0,-4.331649343990645
196.0,S1,98.03763859521813,0.010000000000000002,1.571754166588911,3.046174197867086e-06,-0.04406315792115346,3.046174197867086e-06,97.94528453826844,0.0,-4.37697658941802
197.0,S1,98.07942092835657,0.010000000000000002,1.571127048638924,3.046174197867086e-06,-0.04619698383302132,3.046174197867086e-06,97.92460535683485,0.0,-4.422274338706696
198.0,S1,97.96417251261784,0.010000000000000002,1.566323553602131,3.046174197867086e-06,-0.04444234474421809,3.046174197867086e-06,97.90382655284881,0.0,-4.467542537046402
199.0,S1,97.99814319669221,0.010000000000000002,1.572891721581881,3.046174197867086e-06,-0.043694703577390206,3.046174197867086e-06,97.8829481913827,0.0,-4.512781129662622
200.0,S1,97.82069233581913,0.010000000000000002,1.5698869856093194,3.046174197867086e-06,-0.045308588497213226,3.046174197867086e-06,97.8619703376293,0.0,-4.5579900618166675
201.0,S1,97.79724845924139,0.010000000000000002,1.5739154164079578,3.046174197867086e-06,-0.04662601707417143,3.046174197867086e-06,97.84089305690182,0.0,-4.6031692788057335
202.0,S1,98.10329740995091,0.010000000000000002,1.5698331585952316,3.046174197867086e-06,-0.047987053227186154,3.046174197867086e-06,97.81971641463376,0.0,-4.648318725962974
203.0,S1,98.04940069704786,0.010000000000000002,1.5705580832376873,3.046174197867086e-06,-0.051076379459385486,3.046174197867086e-06,97.79844047637884,0.0,-4.693438348657564
204.0,S1,97.87392902954527,0.010000000000000002,1.5704713530252794,3.046174197867086e-06,-0.0483094982281645,3.046174197867086e-06,97.77706530781096,0.0,-4.738528092294764
205.0,S1,98.00793689133158,0.010000000000000002,1.5719530005604652,3.046174197867086e-06,-0.048100372427182264,3.046174197867086e-06,97.75559097472406,0.0,-4.7835879023159915
206.0,S1,97.89658458290747,0.010000000000000002,1.5712656128970859,3.046174197867086e-06,-0.049268921564615764,3.046174197867086e-06,97.73401754303205,0.0,-4.828617724198881
207.0,S1,97.80488203717691,0.010000000000000002,1.569952684246122,3.046174197867086e-06,-0.04906999014439328,3.046174197867086e-06,97.71234507876883,0.0,-4.8736175034573535
208.0,S1,97.67357021279518,0.010000000000000002,1.5711380152834988,3.046174197867086e-06,-0.05229332355150561,3.046174197867086e-06,97.69057364808803,0.0,-4.918587185641682
209.0,S1,97.85815883164729,0.010000000000000002,1.5705663547867763,3.046174197867086e-06,-0.05055168837416137,3.046174197867086e-06,97.6687033172631,0.0,-4.9635267163385555
210.0,S1,97.81571406405882,0.010000000000000002,1.572953903758238,3.046174197867086e-06,-0.05018357503545387,3.046174197867086e-06,97.64673415268713,0.0,-5.008436041171148
